step,tasks_completed_total,total_movement_cost,deadlock_count,last_step_cpu_ms,total_cpu_ms,last_planning_ms,total_planning_ms,algo_nodes_expanded_last,algo_heap_moves_last,algo_generated_nodes_last,algo_valid_expansions_last,requests_created_total,request_wait_ticks_sum
311,19,591.000000,23,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
312,19,591.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
313,19,592.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
314,19,595.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
315,19,596.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
316,19,597.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
317,19,599.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
318,19,601.000000,24,0.000000,134.000000,0.000000,130.000000,0,0,0,0,0,0
319,19,603.000000,24,6.000000,140.000000,6.000000,136.000000,94,544,150,94,0,0
320,19,605.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
321,19,606.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
322,19,607.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
323,19,609.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
324,20,610.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
325,20,612.000000,24,0.000000,140.000000,0.000000,136.000000,38,184,62,38,0,0
326,20,614.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
327,20,616.000000,24,0.000000,140.000000,0.000000,136.000000,0,0,0,0,0,0
328,20,619.000000,24,1.000000,141.000000,1.000000,137.000000,7,27,7,0,0,0
329,20,622.000000,24,0.000000,141.000000,0.000000,137.000000,22,83,22,0,0,0
330,20,625.000000,24,0.000000,141.000000,0.000000,137.000000,9,25,9,0,0,0
331,20,628.000000,24,0.000000,141.000000,0.000000,137.000000,7,18,7,0,0,0
332,20,631.000000,24,0.000000,141.000000,0.000000,137.000000,11,31,11,0,0,0
333,20,634.000000,24,0.000000,141.000000,0.000000,137.000000,9,24,9,0,0,0
334,20,637.000000,24,0.000000,141.000000,0.000000,137.000000,13,40,13,0,0,0
335,20,640.000000,24,0.000000,141.000000,0.000000,137.000000,11,33,11,0,0,0
336,20,643.000000,24,0.000000,141.000000,0.000000,137.000000,15,48,15,0,0,0
337,20,646.000000,24,0.000000,141.000000,0.000000,137.000000,13,45,13,0,0,0
338,20,647.000000,24,0.000000,141.000000,0.000000,137.000000,17,61,17,0,0,0
339,20,648.000000,24,1.000000,142.000000,1.000000,138.000000,0,0,0,0,0,0
340,20,651.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
341,20,654.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
342,20,657.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
343,20,660.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
344,20,663.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
345,20,665.000000,24,0.000000,142.000000,0.000000,138.000000,0,0,0,0,0,0
346,20,667.000000,24,5.000000,147.000000,5.000000,143.000000,22,130,64,22,0,0
347,20,669.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
348,20,671.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
349,20,673.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
350,20,675.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
351,20,677.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
352,20,679.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
353,20,681.000000,24,0.000000,147.000000,0.000000,143.000000,0,0,0,0,0,0
354,21,683.000000,24,1.000000,148.000000,0.000000,143.000000,0,0,0,0,0,0
355,21,686.000000,24,2.000000,150.000000,2.000000,145.000000,59,282,126,59,0,0
356,21,689.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
357,21,692.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
358,21,695.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
359,21,698.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
360,21,700.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
361,21,702.000000,24,0.000000,150.000000,0.000000,145.000000,0,0,0,0,0,0
362,21,705.000000,24,1.000000,151.000000,1.000000,146.000000,0,0,0,0,0,0
363,21,708.000000,24,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
364,21,711.000000,24,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
365,21,713.000000,24,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
366,21,715.000000,24,0.000000,151.000000,0.000000,146.000000,11,40,11,0,0,0
367,21,718.000000,24,0.000000,151.000000,0.000000,146.000000,23,78,23,0,0,0
368,21,718.000000,25,0.000000,151.000000,0.000000,146.000000,13,39,13,0,0,0
369,21,718.000000,26,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
370,21,720.000000,26,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
371,21,722.000000,26,0.000000,151.000000,0.000000,146.000000,14,43,14,0,0,0
372,21,723.000000,26,0.000000,151.000000,0.000000,146.000000,0,0,0,0,0,0
373,21,724.000000,26,1.000000,152.000000,1.000000,147.000000,0,0,0,0,0,0
374,21,726.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
375,21,728.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
376,21,729.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
377,22,730.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
378,22,733.000000,26,0.000000,152.000000,0.000000,147.000000,40,197,65,40,0,0
379,22,734.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
380,22,735.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
381,22,737.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
382,22,739.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
383,22,741.000000,26,0.000000,152.000000,0.000000,147.000000,0,0,0,0,0,0
384,22,743.000000,26,1.000000,153.000000,1.000000,148.000000,0,0,0,0,0,0
385,22,745.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
386,22,746.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
387,22,747.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
388,23,749.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
389,23,751.000000,26,0.000000,153.000000,0.000000,148.000000,40,234,73,40,0,0
390,23,752.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
391,23,754.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
392,23,757.000000,26,0.000000,153.000000,0.000000,148.000000,0,0,0,0,0,0
393,23,760.000000,26,5.000000,158.000000,5.000000,153.000000,100,604,165,100,0,0
394,23,763.000000,26,0.000000,158.000000,0.000000,153.000000,0,0,0,0,0,0
395,23,765.000000,26,0.000000,158.000000,0.000000,153.000000,0,0,0,0,0,0
396,23,767.000000,26,0.000000,158.000000,0.000000,153.000000,0,0,0,0,0,0
397,23,770.000000,26,1.000000,159.000000,1.000000,154.000000,0,0,0,0,0,0
398,23,772.000000,26,0.000000,159.000000,0.000000,154.000000,0,0,0,0,0,0
399,23,774.000000,26,0.000000,159.000000,0.000000,154.000000,0,0,0,0,0,0
400,23,777.000000,26,5.000000,164.000000,5.000000,159.000000,23,139,67,23,0,0
401,23,780.000000,26,0.000000,164.000000,0.000000,159.000000,0,0,0,0,0,0
402,23,783.000000,26,0.000000,164.000000,0.000000,159.000000,0,0,0,0,0,0
403,23,786.000000,26,0.000000,164.000000,0.000000,159.000000,0,0,0,0,0,0
404,23,789.000000,26,0.000000,164.000000,0.000000,159.000000,0,0,0,0,0,0
405,23,792.000000,26,0.000000,164.000000,0.000000,159.000000,10,39,10,0,0,0
406,23,795.000000,26,0.000000,164.000000,0.000000,159.000000,24,87,24,0,0,0
407,23,798.000000,26,0.000000,164.000000,0.000000,159.000000,12,36,12,0,0,0
408,23,801.000000,26,0.000000,164.000000,0.000000,159.000000,10,28,10,0,0,0
409,23,804.000000,26,0.000000,164.000000,0.000000,159.000000,14,44,14,0,0,0
410,23,807.000000,26,1.000000,165.000000,1.000000,160.000000,12,39,12,0,0,0
411,23,810.000000,26,0.000000,165.000000,0.000000,160.000000,16,52,16,0,0,0
412,23,811.000000,26,0.000000,165.000000,0.000000,160.000000,14,47,14,0,0,0
413,23,812.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
414,23,815.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
415,23,818.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
416,23,821.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
417,23,824.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
418,23,826.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
419,23,828.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
420,23,830.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
421,23,831.000000,26,0.000000,165.000000,0.000000,160.000000,0,0,0,0,0,0
422,23,833.000000,26,1.000000,166.000000,1.000000,161.000000,0,0,0,0,0,0
423,23,835.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
424,23,836.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
425,23,837.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
426,23,838.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
427,23,839.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
428,23,840.000000,26,0.000000,166.000000,0.000000,161.000000,0,0,0,0,0,0
429,23,841.000000,26,4.000000,170.000000,4.000000,165.000000,23,140,67,23,0,0
430,23,842.000000,26,0.000000,170.000000,0.000000,165.000000,0,0,0,0,0,0
431,23,843.000000,26,0.000000,170.000000,0.000000,165.000000,0,0,0,0,0,0
432,24,844.000000,26,1.000000,171.000000,1.000000,166.000000,0,0,0,0,0,0
433,25,846.000000,26,0.000000,171.000000,0.000000,166.000000,46,296,98,46,0,0
434,25,849.000000,26,0.000000,171.000000,0.000000,166.000000,43,207,73,43,0,0
435,25,851.000000,26,0.000000,171.000000,0.000000,166.000000,0,0,0,0,0,0
436,25,853.000000,26,0.000000,171.000000,0.000000,166.000000,0,0,0,0,0,0
437,25,856.000000,26,1.000000,172.000000,1.000000,167.000000,0,0,0,0,0,0
438,25,858.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
439,25,860.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
440,25,863.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
441,25,865.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
442,25,867.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
443,25,870.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
444,25,872.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
445,25,874.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
446,25,877.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
447,25,880.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
448,25,882.000000,26,0.000000,172.000000,0.000000,167.000000,0,0,0,0,0,0
449,25,883.000000,26,1.000000,173.000000,1.000000,168.000000,0,0,0,0,0,0
450,25,885.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
451,25,887.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
452,25,888.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
453,25,890.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
454,25,892.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
455,25,893.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
456,25,894.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
457,25,895.000000,26,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
458,25,895.000000,27,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
459,25,895.000000,28,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
460,25,896.000000,28,0.000000,173.000000,0.000000,168.000000,0,0,0,0,0,0
461,26,896.000000,29,1.000000,174.000000,1.000000,169.000000,0,0,0,0,0,0
462,26,897.000000,29,0.000000,174.000000,0.000000,169.000000,40,231,87,40,0,0
463,26,899.000000,29,0.000000,174.000000,0.000000,169.000000,0,0,0,0,0,0
464,26,900.000000,29,0.000000,174.000000,0.000000,169.000000,0,0,0,0,0,0
465,26,901.000000,29,5.000000,179.000000,5.000000,174.000000,106,627,172,106,0,0
466,26,903.000000,29,0.000000,179.000000,0.000000,174.000000,0,0,0,0,0,0
467,26,904.000000,29,1.000000,180.000000,1.000000,175.000000,0,0,0,0,0,0
468,26,905.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
469,26,907.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
470,26,908.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
471,26,909.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
472,26,911.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
473,26,913.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
474,26,915.000000,29,0.000000,180.000000,0.000000,175.000000,102,780,219,102,0,0
475,26,917.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
476,26,920.000000,29,0.000000,180.000000,0.000000,175.000000,0,0,0,0,0,0
477,26,923.000000,29,1.000000,181.000000,1.000000,176.000000,0,0,0,0,0,0
478,26,925.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
479,26,926.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
480,26,928.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
481,26,930.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
482,26,932.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
483,26,934.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
484,26,935.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
485,26,936.000000,29,0.000000,181.000000,0.000000,176.000000,0,0,0,0,0,0
486,26,938.000000,29,1.000000,182.000000,1.000000,177.000000,0,0,0,0,0,0
487,26,940.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
488,26,942.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
489,26,944.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
490,26,945.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
491,26,946.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
492,26,948.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
493,26,950.000000,29,0.000000,182.000000,0.000000,177.000000,0,0,0,0,0,0
494,26,951.000000,29,1.000000,183.000000,1.000000,178.000000,0,0,0,0,0,0
495,26,952.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
496,26,954.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
497,26,955.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
498,26,957.000000,29,0.000000,183.000000,0.000000,178.000000,106,779,215,106,0,0
499,26,958.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
500,26,959.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
501,26,961.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
502,26,963.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
503,26,965.000000,29,0.000000,183.000000,0.000000,178.000000,0,0,0,0,0,0
504,26,966.000000,29,1.000000,184.000000,1.000000,179.000000,0,0,0,0,0,0
505,26,967.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
506,27,969.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
507,27,972.000000,29,0.000000,184.000000,0.000000,179.000000,49,243,84,49,0,0
508,27,975.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
509,27,978.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
510,27,981.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
511,27,983.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
512,27,985.000000,29,0.000000,184.000000,0.000000,179.000000,0,0,0,0,0,0
513,27,988.000000,29,5.000000,189.000000,5.000000,184.000000,25,157,73,25,0,0
514,27,991.000000,29,0.000000,189.000000,0.000000,184.000000,0,0,0,0,0,0
515,27,993.000000,29,1.000000,190.000000,1.000000,185.000000,0,0,0,0,0,0
516,27,995.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
517,27,998.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
518,27,1000.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
519,27,1002.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
520,27,1005.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
521,27,1008.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
522,27,1011.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
523,27,1014.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
524,27,1017.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
525,27,1020.000000,29,0.000000,190.000000,0.000000,185.000000,0,0,0,0,0,0
526,27,1023.000000,29,1.000000,191.000000,1.000000,186.000000,0,0,0,0,0,0
527,27,1026.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
528,27,1029.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
529,27,1032.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
530,27,1035.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
531,27,1038.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
532,27,1040.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
533,27,1042.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
534,27,1045.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
535,27,1046.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
536,27,1047.000000,29,0.000000,191.000000,0.000000,186.000000,0,0,0,0,0,0
537,27,1050.000000,29,1.000000,192.000000,0.000000,186.000000,0,0,0,0,0,0
538,27,1052.000000,29,4.000000,196.000000,4.000000,190.000000,61,369,135,61,0,0
539,27,1054.000000,29,1.000000,197.000000,0.000000,190.000000,73,558,137,73,0,0
540,27,1056.000000,29,0.000000,197.000000,0.000000,190.000000,0,0,0,0,0,0
541,27,1057.000000,29,0.000000,197.000000,0.000000,190.000000,0,0,0,0,0,0
542,27,1058.000000,29,1.000000,198.000000,1.000000,191.000000,0,0,0,0,0,0
543,27,1060.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
544,27,1061.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
545,27,1062.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
546,27,1064.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
547,28,1066.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
548,28,1069.000000,29,0.000000,198.000000,0.000000,191.000000,46,236,74,46,0,0
549,28,1071.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
550,28,1073.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
551,28,1076.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
552,28,1078.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
553,28,1080.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
554,28,1083.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
555,28,1086.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
556,28,1088.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
557,28,1090.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
558,28,1093.000000,29,0.000000,198.000000,0.000000,191.000000,0,0,0,0,0,0
559,28,1096.000000,29,1.000000,199.000000,1.000000,192.000000,0,0,0,0,0,0
560,28,1098.000000,29,0.000000,199.000000,0.000000,192.000000,0,0,0,0,0,0
561,28,1100.000000,29,0.000000,199.000000,0.000000,192.000000,0,0,0,0,0,0
562,28,1103.000000,29,0.000000,199.000000,0.000000,192.000000,0,0,0,0,0,0
563,28,1105.000000,29,0.000000,199.000000,0.000000,192.000000,0,0,0,0,0,0
564,28,1107.000000,29,0.000000,199.000000,0.000000,192.000000,0,0,0,0,0,0
565,28,1110.000000,29,1.000000,200.000000,1.000000,193.000000,0,0,0,0,0,0
566,28,1113.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
567,28,1115.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
568,28,1117.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
569,28,1120.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
570,28,1122.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
571,28,1124.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
572,28,1126.000000,29,0.000000,200.000000,0.000000,193.000000,0,0,0,0,0,0
573,28,1128.000000,29,5.000000,205.000000,5.000000,198.000000,26,166,76,26,0,0
574,28,1130.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
575,28,1131.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
576,28,1132.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
577,28,1134.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
578,28,1135.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
579,29,1136.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
580,29,1139.000000,29,0.000000,205.000000,0.000000,198.000000,73,461,132,73,0,0
581,29,1141.000000,29,0.000000,205.000000,0.000000,198.000000,0,0,0,0,0,0
582,29,1142.000000,29,1.000000,206.000000,1.000000,199.000000,0,0,0,0,0,0
583,29,1144.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
584,29,1146.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
585,29,1147.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
586,29,1148.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
587,29,1150.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
588,29,1152.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
589,29,1154.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
590,29,1155.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
591,29,1156.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
592,29,1158.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
593,29,1160.000000,29,0.000000,206.000000,0.000000,199.000000,0,0,0,0,0,0
594,29,1162.000000,29,1.000000,207.000000,1.000000,200.000000,0,0,0,0,0,0
595,29,1164.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
596,29,1165.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
597,29,1166.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
598,29,1168.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
599,29,1169.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
600,29,1170.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
601,29,1172.000000,29,0.000000,207.000000,0.000000,200.000000,71,502,134,71,0,0
602,29,1174.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
603,29,1175.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
604,29,1176.000000,29,0.000000,207.000000,0.000000,200.000000,0,0,0,0,0,0
605,29,1178.000000,29,1.000000,208.000000,1.000000,201.000000,0,0,0,0,0,0
606,29,1179.000000,29,0.000000,208.000000,0.000000,201.000000,0,0,0,0,0,0
